4155.629089639423,333810.42003357341,577.76329065939569,2424.4544727684106,3745.639123741762,4216.9419821920292,4589.1458780767243,5309.4193756669256,2884.964902898515
4548.2737049857687,200827.36115581961,448.13765871194045,2738.3401541323383,4323.8940159960166,4644.4147076797572,4871.085623088642,5344.1475319062929,2605.8073777739546
3906.0566179348425,277719.17350614839,526.99067686833735,2780.6107464316451,3574.1073186168778,3809.0757153187228,4126.6433068837714,5392.4035208633532,2611.792774431708
3651.9398315546027,113448.28571835233,336.82085107420579,2433.264273679973,3420.4659275358954,3633.658918807062,3874.0781065712599,5114.0335122867355,2680.7692386067624
2679.6697414611413,353368.43848244584,594.44801158927748,1665.1601873360109,2284.9716843827318,2518.7630078484094,2852.1846152488511,4800.1660400299925,3135.0058526939815
3973.6056563942493,625412.59956002398,790.83032286327011,1620.2398964063314,3455.1518941643631,4234.7071654772735,4479.8848280109269,5421.1132670282668,3800.8733706219355
4584.6769818443108,158874.99965252215,398.59126891155324,3111.9525572551656,4318.0545656551076,4617.4976457032926,4868.598912538102,5373.1098481795952,2261.1572909244296
3086.9023905610479,1053710.786414321,1026.5041580112188,1620.239769695143,2124.068029649025,3125.7161150993679,3821.4212868443587,5421.1132670282668,3800.8734973331239
3168.1037796039641,305601.11687688006,552.81200862217167,1622.5505505119581,2827.0497976758484,3044.3805430631933,3364.0120647675267,5414.2164655355127,3791.6659150235546
3994.1294297891127,564080.87543067802,751.05317749855635,2210.0044059896527,3174.2617084287995,4120.7325207040149,4634.0541540608374,5418.3271673243999,3208.3227613347472
4358.6860875838047,144486.50076590004,380.11379975725697,3356.7400821959327,4051.379835874638,4288.722788036147,4620.0217379995684,5243.2989347313805,1886.5588525354478
3833.4835263899085,609041.39269217139,780.4110408574262,1622.1348824690631,3304.433241200918,3881.3730836393761,4407.8502913545653,5414.2164655355127,3792.0815830664496
2361.5114084962911,378853.30712235678,615.51060683172375,1620.2393990994224,1817.5674363880216,2260.8231267028709,2764.0521158863849,5221.9982409417325,3601.7588418423102
3402.8955811163546,158731.71908214653,398.41149466618873,2228.951181235801,3158.7432135475515,3384.849368666105,3662.360617056715,4536.4095668587397,2307.4583856229387
3358.1206841402991,1321007.5020225381,1149.3509046512027,1620.2408365202846,2289.0017093605711,3258.6475349491543,4424.9207162934381,5411.6956406704385,3791.4548041501539
4292.1213599515295,316051.05874276359,562.18418578146043,2404.6106786056789,3828.922822212282,4246.0237418010365,4758.9435941706497,5429.0742760454423,3024.4635974397634
4657.344955382322,38625.409021669788,196.53348066339686,4261.2116820668125,4504.0240275127053,4668.9957874969568,4786.934832333588,5102.5383164775349,841.32663441072236
3354.7056487225263,450053.23726319568,670.86007278954651,1693.2897404297273,2841.9875187871758,3318.9672861657455,3890.0150264120775,4841.584673524565,3148.2949330948377
3192.9497609671484,733909.92836554768,856.68543139564804,1699.4117717296167,2512.735970411627,2987.0803501814785,3890.1521588581613,5210.8851557639964,3511.4733840343797
3225.6773213835927,469786.78307861817,685.40993797771728,1620.3084756217368,2730.0795438679311,3169.0363883845675,3649.0824022633569,5348.704134999186,3728.3956593774492
3627.7506360570633,872317.48957146471,933.97938391137131,1680.0660162518329,2988.8837481092201,3500.4008536396736,4432.9319108771124,5380.1188805356642,3700.0528642838312
4293.5710546061864,223664.14038995132,472.93143307455398,2839.5792294552866,4026.0699521475244,4315.0888133532517,4643.4469488066225,5075.841636686021,2236.2624072307344
3299.9834304204041,893089.08245695988,945.03390545364027,1620.2393990994224,2566.7516506571033,3290.9422629845885,4019.2681213299697,5381.3393537498359,3761.0999546504136
3449.6308635736773,192968.00727215628,439.28123938105563,1620.3030633019371,3379.857378148442,3605.5668904771378,3673.8268772767869,5107.3596466376557,3487.0565833357186
3472.0902653058979,931185.56054240023,964.97956483150472,1620.2395846310419,2745.8917104999691,3565.8558423178811,4200.1885600834994,5358.9176450750501,3738.6780604440082
