3741.4996226539724,95632.729434228735,309.24541942319655,1970.9229760400872,3626.2579622685307,3796.6217523875284,3929.6304215737555,5361.5220903891714,3390.5991143490842
2987.2649883254389,483875.94176131918,695.6119189327618,1700.0984185153802,2549.5300147586286,2747.4966508941693,3166.3793715303291,5414.2164655355127,3714.1180470201325
2849.952897381891,274639.42516021832,524.06051669651504,1660.6477833670642,2496.0465466138139,2803.1801006417072,3124.4972251813915,5402.5456948767087,3741.8979115096445
3630.216389697026,699861.69729207386,836.57737077455897,1626.0135903253831,2946.0167008055951,3518.0855176682217,4413.5506034794398,5371.4153521641583,3745.4017618387752
3020.2437297514466,503941.97599827213,709.88870676907663,1637.5919951226415,2428.1445770065193,2866.1928670661373,3511.1720768479881,5374.7092650811064,3737.1172699584649
2581.9171757794775,357326.29594717798,597.76776087973997,1620.2393990994224,2103.2464158776115,2566.0366323998887,3015.4594636697766,5148.5289800458904,3528.289580946468
3308.6236589964428,447298.40389090055,668.80371103254242,1620.2551855092652,2766.7936842799559,3310.1582191504867,3832.9003334560302,5143.4473907868432,3523.1922052775781
3309.5479924487013,151638.94591323295,389.40845639666452,2002.0460300526929,3177.5525836418606,3319.6771680567126,3474.1140564077082,5175.4732764979144,3173.4272464452215
2172.5534293830506,198040.08673804527,445.01695106820961,1620.2393990994224,1797.560104047428,2073.5435046456223,2499.2387039816736,3617.7187358648316,1997.4793367654092
3606.3722905681125,298745.94864054921,546.57657161695943,1748.8537136440032,3234.5881862141068,3670.4603187626308,4046.7376189743081,4862.6780021177656,3113.8242884737624
2815.0868003272822,340519.5609747963,583.54053927280518,1658.4203991489335,2306.40888772161,2745.2065095016733,3301.5502049483011,4549.2898184598653,2890.8694193109318
3373.072907647374,244439.71790955783,494.40845250618219,1620.2809839243973,3044.4854489602485,3422.0502934302099,3734.3610389068872,4773.3963930407117,3153.1154091163144
2298.3277260905029,361042.23000024434,600.8678972954408,1620.2393834201748,1781.0323600951201,2155.9638772153885,2667.2019522612654,4860.8796461846487,3240.6402627644738
4182.0206833266457,845710.97693861905,919.62545470349994,1622.1472183019696,3431.8719488770707,4625.0511003616793,4874.9193631893377,5358.0033452503512,3735.8561269483816
3154.8314792617471,510138.32922612788,714.23968611813211,1620.2777118736649,2658.626652420437,3132.4753077486839,3636.856246277463,5033.2716980424675,3412.9939861688026
2705.7756323748472,230006.22061166377,479.58963772340178,1620.5763732409614,2339.045081881929,2687.3483181403935,3027.7865362775747,4754.125396029036,3133.5490227880746
2466.9713988014319,113683.24547710345,337.16946106832313,1620.2399007419517,2240.6209410481965,2429.6250982938,2656.4508551386148,4527.4240749886667,2907.184174246715
3364.7684883940906,315816.61052499048,561.97563161136304,1777.7788489849363,2956.6907425450026,3423.8318360329699,3806.5813991597315,4869.4938745999361,3091.7150256149998
3765.4877553160391,635837.29563323187,797.39406546150815,1904.2421766329503,3063.0715034064797,3681.9765889713731,4479.1044050215951,5344.1475319062929,3439.9053552733426
3360.3617786065288,303581.63154196908,550.98242398643629,1621.3545325161067,2998.9817071912357,3403.5625458116365,3756.0394866755387,5085.9819392916534,3464.6274067755467
2262.870077212764,265428.79964770813,515.19782574047042,1620.2417484838134,1890.9763027787076,2122.4257091310565,2488.9578919744654,4715.0654744847716,3094.8237260009582
2647.5203486681844,754067.70353684563,868.37071780250949,1620.239769695143,1963.3615112851812,2310.0737522265945,3235.6890465002975,5389.8683927346283,3769.6286230394853
3130.7886735969023,235251.93609442635,485.02776837458117,1996.692913713312,2876.3817708149527,2998.7433322196302,3202.6877787410567,5358.9176450750501,3362.2247313617381
2507.4357933832025,50141.064205096191,223.92200473623888,1712.7410489169843,2406.1126539419697,2457.2494993186965,2539.3066508251468,5338.0663288164715,3625.3252798994872
2699.8178900606649,796758.33480137424,892.61320559432363,1620.2393990994224,1983.5623067645283,2372.6037982127054,3377.680856926198,5259.5340350034721,3639.2946359040498
3285.8744756468714,638736.69241022982,799.21004273609435,1720.2667608228626,2662.7249175442421,3120.5082510632469,3773.8696289137606,5319.0349932220543,3598.7682323991917
3028.9040818911208,416330.79589524481,645.23700753695528,1620.2426065436202,2557.174414055432,2960.0139551403445,3414.1537801069926,5411.6956406704385,3791.4530341268182
3770.7797708711873,530556.7357028476,728.39325621730438,1646.7185414734618,3231.8560368409367,3768.2409425379637,4303.4988327987867,5414.2164655355127,3767.497924062051
3042.2876259698837,174777.89375908073,418.06446124859826,2305.5973898242401,2784.779894264052,2902.9119484504977,3202.9394818006258,5312.6170601474278,3007.0196703231877
3299.5188142169982,592145.92810552137,769.51018713563587,1620.2632268647412,2827.7529585108432,3277.8277916822694,3758.3140996532866,5411.6956406704385,3791.4324138056973
2448.8434888757779,310537.4448426927,557.2588669933325,1620.2393990994224,1945.7769305842921,2473.8202848119245,2865.619851641578,4397.2686493071305,2777.0292502077082
2590.0387790201853,313243.764304707,559.68184203590795,1623.2740833735825,2200.105012644678,2417.5771733967676,2810.0148378389249,4903.1713796944614,3279.8972963208789
2927.8482493907927,291452.94005153817,539.86381620880854,1665.3574466072992,2519.2212025196986,2861.685587796248,3270.3667466526076,4918.1168214406762,3252.759374833377
2684.2383319990745,273203.96491665934,522.68916663410903,1620.239452839799,2304.1131005573807,2676.3151545602755,3082.6868312547876,4120.9934525569788,2500.7539997171798
3800.3519169083174,739856.10564722877,860.14888574433951,1875.0759456094402,3077.2949951968872,3882.7799613424413,4498.5144982038255,5390.8091775643106,3515.7332319548705
3514.1793441333384,252646.57716737254,502.63960962838229,1978.1578919295771,3140.4674035837597,3594.0902365342631,3785.8511074375729,5310.411111343873,3332.2532194142959
3470.3448086845588,442694.57582300075,665.35297085306593,1751.651309286226,3053.5193301023933,3426.0443579368116,3873.6006882371448,5358.9176450750501,3607.2663357888241
2780.9410437219649,254146.11642531614,504.12906722913345,2133.0272535963404,2521.8130271251034,2605.4793804402088,2778.0030296277905,5363.6849649431633,3230.6577113468229
3374.9399790364237,188625.7151287967,434.31062055721907,2618.4475643651258,3066.8394822673577,3294.4281509316893,3586.1483695130501,5182.6403435752354,2564.1927792101096
3474.6130993669167,435167.07728092506,659.67194671361085,1874.3904931485549,2903.7064946748114,3385.2198553864991,4029.0155187806704,5378.8906984510186,3504.5002053024637
2593.2384710039419,644084.01722206722,802.54845163520645,1620.2393990994224,1834.9644548863928,2467.5445666463388,3217.6191222202378,4933.7282312792222,3313.4888321797998
2511.8943328563905,298890.18324987177,546.7084993393388,1654.2106132487356,2167.4527293659585,2351.8495152055821,2663.4875230141497,5321.7673256782255,3667.5567124294898
3869.3359179632953,265458.57428342337,515.22672124359326,2509.701056553432,3483.5379569532915,3744.7438903019702,4172.1923885355327,5310.411111343873,2800.7100547904411
2024.6442288717371,315684.12641173054,561.85774570769297,1620.2393834201748,1664.7032243352778,1814.3293000554622,2178.1471932718446,5101.4060914075417,3481.1667079873669
3062.6498131254461,335632.56329709897,579.3380388832577,1621.1782813723303,2648.0317716516756,3041.5002569960416,3440.4015609302901,4929.7354045473321,3308.5571231750018
2907.4201174013701,386059.94533816434,621.3372235253288,1620.2478083761898,2412.645017741127,2984.7543647572197,3377.5787588059561,4447.2274614039598,2826.9796530277699
2530.2547096964358,284647.28402785747,533.5234615533393,1620.2398964063314,2231.4150003882182,2392.4521414758569,2635.9514146435895,5023.0057468839632,3402.7658504776318
3299.6319811773451,266279.17792254925,516.02245873852166,2305.5973898242401,2958.9590429354425,3181.8417374327432,3478.2538988612077,5402.3905051342972,3096.7931153100571
2831.6621025826589,210136.27704761073,458.40623582976127,1620.2408365202846,2532.123631570531,2803.7164831672294,3093.4405433752845,4844.4523079492465,3224.2114714289619
2761.0902353179958,831990.31157714862,912.13502924575187,1620.2393834201748,2067.4184049040932,2522.2136911513639,3284.6393774364569,5396.1540685931213,3775.9146851729465
3318.6568774668262,268979.40693755966,518.63224633410493,2095.6715639010281,2927.6296134094887,3214.2971613028512,3644.5694278954952,5289.0564315681386,3193.3848676671105
